filename,label,original_path,image_id
covid-19_003281.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-698.png,3281
covid-19_003282.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-699.png,3282
covid-19_003283.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-7.png,3283
covid-19_003284.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-70.png,3284
covid-19_003285.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-700.png,3285
covid-19_003286.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-701.png,3286
covid-19_003287.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-702.png,3287
covid-19_003288.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-703.png,3288
covid-19_003289.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-704.png,3289
covid-19_003290.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-705.png,3290
covid-19_003291.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-706.png,3291
covid-19_003292.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-707.png,3292
covid-19_003293.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-708.png,3293
covid-19_003294.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-709.png,3294
covid-19_003295.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-71.png,3295
covid-19_003296.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-710.png,3296
covid-19_003297.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-711.png,3297
covid-19_003298.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-712.png,3298
covid-19_003299.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-713.png,3299
covid-19_003300.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-714.png,3300
covid-19_003301.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-715.png,3301
covid-19_003302.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-716.png,3302
covid-19_003303.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-717.png,3303
covid-19_003304.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-718.png,3304
covid-19_003305.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-719.png,3305
covid-19_003306.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-72.png,3306
covid-19_003307.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-720.png,3307
covid-19_003308.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-721.png,3308
covid-19_003309.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-722.png,3309
covid-19_003310.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-723.png,3310
covid-19_003311.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-724.png,3311
covid-19_003312.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-725.png,3312
covid-19_003313.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-726.png,3313
covid-19_003314.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-727.png,3314
covid-19_003315.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-728.png,3315
covid-19_003316.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-729.png,3316
covid-19_003317.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-73.png,3317
covid-19_003318.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-730.png,3318
covid-19_003319.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-731.png,3319
covid-19_003320.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-732.png,3320
covid-19_003321.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-733.png,3321
covid-19_003322.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-734.png,3322
covid-19_003323.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-735.png,3323
covid-19_003324.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-736.png,3324
covid-19_003325.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-737.png,3325
covid-19_003326.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-738.png,3326
covid-19_003327.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-739.png,3327
covid-19_003328.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-74.png,3328
covid-19_003329.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-740.png,3329
covid-19_003330.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-741.png,3330
covid-19_003331.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-742.png,3331
covid-19_003332.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-743.png,3332
covid-19_003333.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-744.png,3333
covid-19_003334.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-745.png,3334
covid-19_003335.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-746.png,3335
covid-19_003336.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-747.png,3336
covid-19_003337.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-748.png,3337
covid-19_003338.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-749.png,3338
covid-19_003339.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-75.png,3339
covid-19_003340.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-750.png,3340
covid-19_003341.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-751.png,3341
covid-19_003342.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-752.png,3342
covid-19_003343.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-753.png,3343
covid-19_003344.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-754.png,3344
covid-19_003345.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-755.png,3345
covid-19_003346.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-756.png,3346
covid-19_003347.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-757.png,3347
covid-19_003348.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-758.png,3348
covid-19_003349.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-759.png,3349
covid-19_003350.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-76.png,3350
covid-19_003351.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-760.png,3351
covid-19_003352.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-761.png,3352
covid-19_003353.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-762.png,3353
covid-19_003354.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-763.png,3354
covid-19_003355.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-764.png,3355
covid-19_003356.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-765.png,3356
covid-19_003357.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-766.png,3357
covid-19_003358.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-767.png,3358
covid-19_003359.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-768.png,3359
covid-19_003360.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-769.png,3360
covid-19_003361.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-77.png,3361
covid-19_003362.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-770.png,3362
covid-19_003363.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-771.png,3363
covid-19_003364.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-772.png,3364
covid-19_003365.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-773.png,3365
covid-19_003366.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-774.png,3366
covid-19_003367.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-775.png,3367
covid-19_003368.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-776.png,3368
covid-19_003369.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-777.png,3369
covid-19_003370.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-778.png,3370
covid-19_003371.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-779.png,3371
covid-19_003372.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-78.png,3372
covid-19_003373.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-780.png,3373
covid-19_003374.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-781.png,3374
covid-19_003375.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-782.png,3375
covid-19_003376.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-783.png,3376
covid-19_003377.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-784.png,3377
covid-19_003378.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-785.png,3378
covid-19_003379.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-786.png,3379
covid-19_003380.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-787.png,3380
covid-19_003381.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-788.png,3381
covid-19_003382.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-789.png,3382
covid-19_003383.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-79.png,3383
covid-19_003384.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-790.png,3384
covid-19_003385.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-791.png,3385
covid-19_003386.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-792.png,3386
covid-19_003387.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-793.png,3387
covid-19_003388.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-794.png,3388
covid-19_003389.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-795.png,3389
covid-19_003390.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-796.png,3390
covid-19_003391.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-797.png,3391
covid-19_003392.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-798.png,3392
covid-19_003393.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-799.png,3393
covid-19_003394.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-8.png,3394
covid-19_003395.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-80.png,3395
covid-19_003396.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-800.png,3396
covid-19_003397.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-801.png,3397
covid-19_003398.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-802.png,3398
covid-19_003399.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-803.png,3399
covid-19_003400.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-804.png,3400
covid-19_003401.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-805.png,3401
covid-19_003402.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-806.png,3402
covid-19_003403.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-807.png,3403
covid-19_003404.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-808.png,3404
covid-19_003405.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-809.png,3405
covid-19_003406.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-81.png,3406
covid-19_003407.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-810.png,3407
covid-19_003408.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-811.png,3408
covid-19_003409.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-812.png,3409
covid-19_003410.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-813.png,3410
covid-19_003411.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-814.png,3411
covid-19_003412.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-815.png,3412
covid-19_003413.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-816.png,3413
covid-19_003414.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-817.png,3414
covid-19_003415.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-818.png,3415
covid-19_003416.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-819.png,3416
covid-19_003417.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-82.png,3417
covid-19_003418.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-820.png,3418
covid-19_003419.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-821.png,3419
covid-19_003420.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-822.png,3420
covid-19_003421.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-823.png,3421
covid-19_003422.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-824.png,3422
covid-19_003423.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-825.png,3423
covid-19_003424.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-826.png,3424
covid-19_003425.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-827.png,3425
covid-19_003426.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-828.png,3426
covid-19_003427.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-829.png,3427
covid-19_003428.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-83.png,3428
covid-19_003429.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-830.png,3429
covid-19_003430.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-831.png,3430
covid-19_003431.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-832.png,3431
covid-19_003432.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-833.png,3432
covid-19_003433.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-834.png,3433
covid-19_003434.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-835.png,3434
covid-19_003435.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-836.png,3435
covid-19_003436.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-837.png,3436
covid-19_003437.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-838.png,3437
covid-19_003438.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-839.png,3438
covid-19_003439.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-84.png,3439
covid-19_003440.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-840.png,3440
covid-19_003441.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-841.png,3441
covid-19_003442.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-842.png,3442
covid-19_003443.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-843.png,3443
covid-19_003444.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-844.png,3444
covid-19_003445.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-845.png,3445
covid-19_003446.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-846.png,3446
covid-19_003447.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-847.png,3447
covid-19_003448.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-848.png,3448
covid-19_003449.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-849.png,3449
covid-19_003450.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-85.png,3450
covid-19_003451.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-850.png,3451
covid-19_003452.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-851.png,3452
covid-19_003453.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-852.png,3453
covid-19_003454.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-853.png,3454
covid-19_003455.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-854.png,3455
covid-19_003456.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-855.png,3456
covid-19_003457.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-856.png,3457
covid-19_003458.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-857.png,3458
covid-19_003459.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-858.png,3459
covid-19_003460.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-859.png,3460
covid-19_003461.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-86.png,3461
covid-19_003462.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-860.png,3462
covid-19_003463.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-861.png,3463
covid-19_003464.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-862.png,3464
covid-19_003465.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-863.png,3465
covid-19_003466.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-864.png,3466
covid-19_003467.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-865.png,3467
covid-19_003468.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-866.png,3468
covid-19_003469.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-867.png,3469
covid-19_003470.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-868.png,3470
covid-19_003471.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-869.png,3471
covid-19_003472.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-87.png,3472
covid-19_003473.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-870.png,3473
covid-19_003474.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-871.png,3474
covid-19_003475.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-872.png,3475
covid-19_003476.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-873.png,3476
covid-19_003477.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-874.png,3477
covid-19_003478.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-875.png,3478
covid-19_003479.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-876.png,3479
covid-19_003480.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-877.png,3480
covid-19_003481.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-878.png,3481
covid-19_003482.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-879.png,3482
covid-19_003483.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-88.png,3483
covid-19_003484.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-880.png,3484
covid-19_003485.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-881.png,3485
covid-19_003486.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-882.png,3486
covid-19_003487.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-883.png,3487
covid-19_003488.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-884.png,3488
covid-19_003489.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-885.png,3489
covid-19_003490.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-886.png,3490
covid-19_003491.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-887.png,3491
covid-19_003492.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-888.png,3492
covid-19_003493.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-889.png,3493
covid-19_003494.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-89.png,3494
covid-19_003495.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-890.png,3495
covid-19_003496.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-891.png,3496
covid-19_003497.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-892.png,3497
covid-19_003498.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-893.png,3498
covid-19_003499.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-894.png,3499
covid-19_003500.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-895.png,3500
covid-19_003501.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-896.png,3501
covid-19_003502.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-897.png,3502
covid-19_003503.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-898.png,3503
covid-19_003504.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-899.png,3504
covid-19_003505.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-9.png,3505
covid-19_003506.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-90.png,3506
covid-19_003507.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-900.png,3507
covid-19_003508.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-901.png,3508
covid-19_003509.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-902.png,3509
covid-19_003510.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-903.png,3510
covid-19_003511.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-904.png,3511
covid-19_003512.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-905.png,3512
covid-19_003513.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-906.png,3513
covid-19_003514.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-907.png,3514
covid-19_003515.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-908.png,3515
covid-19_003516.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-909.png,3516
covid-19_003517.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-91.png,3517
covid-19_003518.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-910.png,3518
covid-19_003519.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-911.png,3519
covid-19_003520.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-912.png,3520
covid-19_003521.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-913.png,3521
covid-19_003522.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-914.png,3522
covid-19_003523.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-915.png,3523
covid-19_003524.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-916.png,3524
covid-19_003525.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-917.png,3525
covid-19_003526.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-918.png,3526
covid-19_003527.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-919.png,3527
covid-19_003528.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-92.png,3528
covid-19_003529.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-920.png,3529
covid-19_003530.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-921.png,3530
covid-19_003531.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-922.png,3531
covid-19_003532.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-923.png,3532
covid-19_003533.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-924.png,3533
covid-19_003534.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-925.png,3534
covid-19_003535.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-926.png,3535
covid-19_003536.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-927.png,3536
covid-19_003537.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-928.png,3537
covid-19_003538.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-929.png,3538
covid-19_003539.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-93.png,3539
covid-19_003540.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-930.png,3540
covid-19_003541.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-931.png,3541
covid-19_003542.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-932.png,3542
covid-19_003543.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-933.png,3543
covid-19_003544.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-934.png,3544
covid-19_003545.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-935.png,3545
covid-19_003546.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-936.png,3546
covid-19_003547.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-937.png,3547
covid-19_003548.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-938.png,3548
covid-19_003549.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-939.png,3549
covid-19_003550.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-94.png,3550
covid-19_003551.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-940.png,3551
covid-19_003552.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-941.png,3552
covid-19_003553.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-942.png,3553
covid-19_003554.png,COVID-19,data\COVID-19_Radiography_Dataset\COVID\images\COVID-943.png,3554
